state_abbreviation,state_name,reporting_month,reporting_year,preliminary_or_updated,final_report,total_medicaid_and_chip_enrollment,total_medicaid_enrollment,total_chip_enrollment,medicaid_and_chip_child_enrollment,total_adult_medicaid_enrollment,new_applications_submitted_to_medicaid_and_chip_agencies,total_applications_for_financial_assistance_submitted_at_state_level,individuals_determined_eligible_for_medicaid_at_application,individuals_determined_eligible_for_chip_at_application,total_medicaid_and_chip_determinations
IL,Illinois,2019-11-01,2019,U,Y,2955990.0,2686995.0,268995.0,1369323.0,,52945.0,52945.0,43158.0,4585.0,47743.0
IL,Illinois,2019-12-01,2019,U,Y,2956343.0,2686085.0,270258.0,1368609.0,,52593.0,52593.0,40466.0,4233.0,44699.0
IL,Illinois,2020-01-01,2020,U,Y,2953326.0,2686003.0,267323.0,1368157.0,,63018.0,63018.0,47118.0,4552.0,51670.0
IL,Illinois,2020-02-01,2020,U,Y,2947846.0,2680372.0,267474.0,1365783.0,,53049.0,53049.0,44065.0,4439.0,48504.0
IL,Illinois,2020-03-01,2020,U,Y,2969831.0,2689438.0,280393.0,1366162.0,,72554.0,72554.0,47131.0,3981.0,51112.0
IL,Illinois,2020-04-01,2020,U,Y,3033816.0,2750902.0,282914.0,1378170.0,,82039.0,82039.0,77317.0,5570.0,82887.0
IL,Illinois,2020-05-01,2020,U,Y,3071698.0,2784830.0,286868.0,1387714.0,,49200.0,49200.0,60210.0,5848.0,66058.0
IL,Illinois,2020-06-01,2020,U,Y,3103953.0,2812874.0,291079.0,1397809.0,,43534.0,43534.0,39185.0,3710.0,42895.0
IL,Illinois,2020-07-01,2020,U,Y,3139748.0,2845037.0,294711.0,1408845.0,,50736.0,50736.0,31155.0,2843.0,33998.0
IL,Illinois,2020-08-01,2020,U,Y,3168080.0,2870069.0,298011.0,1420232.0,,54606.0,54606.0,34560.0,3357.0,37917.0
IL,Illinois,2020-09-01,2020,U,Y,3198170.0,2897180.0,300990.0,1429626.0,,51872.0,51872.0,33362.0,3342.0,36704.0
IL,Illinois,2020-10-01,2020,U,Y,3227552.0,2923915.0,303637.0,1437185.0,,53691.0,53691.0,33753.0,3262.0,37015.0
IL,Illinois,2020-11-01,2020,U,Y,3274771.0,2968245.0,306526.0,1446720.0,,50531.0,50531.0,26526.0,2238.0,28764.0
IL,Illinois,2020-12-01,2020,U,Y,3317815.0,3008423.0,309392.0,1455742.0,,45993.0,45993.0,32482.0,2855.0,35337.0
IL,Illinois,2021-01-01,2021,U,Y,3339928.0,3028486.0,311442.0,1461043.0,,48660.0,48660.0,31462.0,3081.0,34543.0
IL,Illinois,2021-02-01,2021,U,Y,3354800.0,3041238.0,313562.0,1465580.0,,42454.0,42454.0,31944.0,4024.0,35968.0
IL,Illinois,2021-03-01,2021,U,Y,3373256.0,3056711.0,316545.0,1471379.0,,48353.0,48353.0,33846.0,3896.0,37742.0
IL,Illinois,2021-04-01,2021,U,Y,3395134.0,3075237.0,319897.0,1477524.0,,43438.0,43438.0,25827.0,2379.0,28206.0
IL,Illinois,2021-05-01,2021,U,Y,3398838.0,3077986.0,320852.0,1476295.0,,41361.0,41361.0,22814.0,2157.0,24971.0
IL,Illinois,2021-06-01,2021,U,Y,3417591.0,3095163.0,322428.0,1480847.0,,46144.0,46144.0,25346.0,2127.0,27473.0
IL,Illinois,2021-07-01,2021,U,Y,3440508.0,3116063.0,324445.0,1487168.0,,47726.0,47726.0,25209.0,2225.0,27434.0
IL,Illinois,2021-08-01,2021,U,Y,3465672.0,3139292.0,326380.0,1494044.0,,50207.0,50207.0,27211.0,2482.0,29693.0
IL,Illinois,2021-09-01,2021,U,Y,3483116.0,3154996.0,328120.0,1498529.0,,49510.0,49510.0,26994.0,2415.0,29409.0
IL,Illinois,2021-10-01,2021,U,Y,3501788.0,3172072.0,329716.0,1502856.0,,51765.0,51765.0,26938.0,2168.0,29106.0
IL,Illinois,2021-11-01,2021,U,Y,3531035.0,3201784.0,329251.0,1508632.0,,49001.0,49001.0,25501.0,2287.0,27788.0
IL,Illinois,2021-12-01,2021,U,Y,3555289.0,3224583.0,330706.0,1512084.0,,44940.0,44940.0,27756.0,3303.0,31059.0
IL,Illinois,2022-01-01,2022,U,Y,3577276.0,3244603.0,332673.0,1516780.0,,48710.0,48710.0,27948.0,2703.0,30651.0
IL,Illinois,2022-02-01,2022,U,Y,3586291.0,3251696.0,334595.0,1520273.0,,39238.0,39238.0,26534.0,1936.0,28470.0
IL,Illinois,2022-03-01,2022,U,Y,3602642.0,3266530.0,336112.0,1524706.0,,47767.0,47767.0,25093.0,2151.0,27244.0
IL,Illinois,2022-04-01,2022,U,Y,3617664.0,3280469.0,337195.0,1528547.0,,43222.0,43222.0,21668.0,1577.0,23245.0
IL,Illinois,2022-05-01,2022,U,Y,3634453.0,3296138.0,338315.0,1531857.0,,44133.0,44133.0,21391.0,1633.0,23024.0
IL,Illinois,2022-06-01,2022,U,Y,3652784.0,3313334.0,339450.0,1536340.0,,47843.0,47843.0,23062.0,1746.0,24808.0
IL,Illinois,2022-07-01,2022,U,Y,3675203.0,3334260.0,340943.0,1543590.0,,55308.0,55308.0,24248.0,2051.0,26299.0
IL,Illinois,2022-08-01,2022,U,Y,3703488.0,3368621.0,334867.0,1550339.0,,62224.0,62224.0,28779.0,2659.0,31438.0
IL,Illinois,2022-09-01,2022,U,Y,3722306.0,3386032.0,336274.0,1554639.0,,55016.0,55016.0,26288.0,2232.0,28520.0
IL,Illinois,2022-10-01,2022,U,Y,3735580.0,3398265.0,337315.0,1556728.0,,55216.0,55216.0,25923.0,2277.0,28200.0
IL,Illinois,2022-11-01,2022,U,Y,3759229.0,3419471.0,339758.0,1561192.0,,44701.0,44701.0,23876.0,2856.0,26732.0
IL,Illinois,2022-12-01,2022,U,Y,3788584.0,3446137.0,342447.0,1566918.0,,43360.0,43360.0,26259.0,3515.0,29774.0
IL,Illinois,2023-01-01,2023,U,Y,3808385.0,3463814.0,344571.0,1571285.0,,49534.0,49534.0,26885.0,2855.0,29740.0
IL,Illinois,2023-02-01,2023,U,Y,3818769.0,3472883.0,345886.0,1575398.0,,39750.0,39750.0,25056.0,2369.0,27425.0
IL,Illinois,2023-03-01,2023,U,Y,3826461.0,3479696.0,346765.0,1577632.0,,44391.0,44391.0,24793.0,2127.0,26920.0
IL,Illinois,2023-04-01,2023,U,Y,3839112.0,3492850.0,346262.0,1580955.0,,40189.0,40189.0,20535.0,1768.0,22303.0
IL,Illinois,2023-05-01,2023,U,Y,3851907.0,3505416.0,346491.0,1584559.0,,47130.0,47130.0,21411.0,2003.0,23414.0
IL,Illinois,2023-06-01,2023,U,Y,3866234.0,3518864.0,347370.0,1588377.0,,51101.0,51101.0,21520.0,1967.0,23487.0
IL,Illinois,2023-07-01,2023,U,Y,3872945.0,3521298.0,351647.0,1591271.0,,49147.0,49147.0,21434.0,1994.0,23428.0
IL,Illinois,2023-08-01,2023,U,Y,3846699.0,3490346.0,356353.0,1584024.0,,57687.0,57687.0,25189.0,2253.0,27442.0
IL,Illinois,2023-09-01,2023,U,Y,3840472.0,3477798.0,362674.0,1585012.0,,54162.0,54162.0,26692.0,2659.0,29351.0
IL,Illinois,2023-10-01,2023,U,Y,3738745.0,3383694.0,355051.0,1556905.0,,62187.0,62187.0,29385.0,3048.0,32433.0
IL,Illinois,2023-11-01,2023,U,Y,3698378.0,3344512.0,353866.0,1546768.0,,59164.0,59164.0,25844.0,2679.0,28523.0
IL,Illinois,2023-12-01,2023,U,Y,3664724.0,3313240.0,351484.0,1539190.0,,54898.0,54898.0,26017.0,2866.0,28883.0
IL,Illinois,2024-01-01,2024,U,Y,3630553.0,3284014.0,346539.0,1532901.0,,69334.0,69334.0,31748.0,3240.0,34988.0
IL,Illinois,2024-02-01,2024,U,Y,3596117.0,3254491.0,341626.0,1527482.0,,58634.0,58634.0,31529.0,3292.0,34821.0
IL,Illinois,2024-03-01,2024,U,Y,3542797.0,3208917.0,333880.0,1515244.0,,59460.0,59460.0,36896.0,4040.0,40936.0
IL,Illinois,2024-04-01,2024,U,Y,3461070.0,3151868.0,309202.0,1487790.0,,63399.0,63399.0,40670.0,4363.0,45033.0
IL,Illinois,2024-05-01,2024,U,Y,3396187.0,3095755.0,300432.0,1473239.0,,61652.0,61652.0,36975.0,3752.0,40727.0
IL,Illinois,2024-06-01,2024,U,Y,3332992.0,3040669.0,292323.0,1460758.0,,57512.0,57512.0,30699.0,3010.0,33709.0
IL,Illinois,2024-07-01,2024,U,Y,3283600.0,2997607.0,285993.0,1450722.0,1832878.0,66004.0,66004.0,34750.0,3155.0,37905.0
IL,Illinois,2024-08-01,2024,U,Y,3276274.0,2989341.0,286933.0,1449454.0,1826820.0,64161.0,64161.0,36858.0,3690.0,40548.0
IL,Illinois,2024-09-01,2024,U,Y,3271235.0,2984941.0,286294.0,1447486.0,1823749.0,59466.0,59466.0,33246.0,3253.0,36499.0
IL,Illinois,2024-10-01,2024,U,Y,3257417.0,2971009.0,286408.0,1442537.0,1814880.0,55425.0,55425.0,36687.0,4009.0,40696.0
IL,Illinois,2024-11-01,2024,U,Y,3242597.0,2954294.0,288303.0,1439513.0,1803084.0,45682.0,45682.0,28273.0,3015.0,31288.0
IL,Illinois,2024-12-01,2024,U,Y,3231378.0,2940111.0,291267.0,1438138.0,1793240.0,48201.0,48201.0,30818.0,3417.0,34235.0
IL,Illinois,2025-01-01,2025,U,Y,3211905.0,2918728.0,293177.0,1433357.0,1778548.0,62552.0,62552.0,40530.0,4387.0,44917.0
IL,Illinois,2025-02-01,2025,U,Y,3204871.0,2908569.0,296302.0,1427469.0,1777402.0,47777.0,47777.0,33983.0,4082.0,38065.0
IL,Illinois,2025-03-01,2025,U,Y,3194479.0,2894353.0,300126.0,1421827.0,1772652.0,48376.0,48376.0,42832.0,5455.0,48287.0
IL,Illinois,2025-04-01,2025,U,Y,3166113.0,2868482.0,297631.0,1411821.0,1754292.0,47604.0,47604.0,39753.0,4797.0,44550.0
IL,Illinois,2025-05-01,2025,U,Y,3143847.0,2843834.0,300013.0,1402845.0,1741002.0,44091.0,44091.0,37064.0,3935.0,40999.0
IL,Illinois,2025-06-01,2025,U,Y,3122783.0,2820385.0,302398.0,1395133.0,1727650.0,43021.0,43021.0,34434.0,3737.0,38171.0
IL,Illinois,2025-07-01,2025,U,Y,3113340.0,2809169.0,304171.0,1392924.0,1720416.0,47141.0,47141.0,39157.0,4384.0,43541.0
IL,Illinois,2025-08-01,2025,U,Y,3103271.0,2797602.0,305669.0,1389220.0,1714051.0,49055.0,49055.0,37800.0,4303.0,42103.0
IL,Illinois,2025-09-01,2025,U,Y,3081581.0,2773141.0,308440.0,1381460.0,1700121.0,46815.0,46815.0,36190.0,3738.0,39928.0
IL,Illinois,2025-10-01,2025,U,Y,3055971.0,2743539.0,312432.0,1371355.0,1684616.0,41683.0,41683.0,33640.0,3556.0,37196.0
IL,Illinois,2025-11-01,2025,U,Y,3038514.0,2719408.0,319106.0,1365826.0,1672688.0,36731.0,462922.0,28294.0,3268.0,31562.0
IL,Illinois,2025-12-01,2025,U,Y,3023402.0,2700951.0,322451.0,1360114.0,1663288.0,42692.0,216675.0,37259.0,4227.0,41486.0
IL,Illinois,2026-01-01,2026,U,Y,3016172.0,2691244.0,324928.0,1356091.0,1660081.0,50042.0,154679.0,40723.0,4444.0,45167.0
IL,Illinois,2026-02-01,2026,P,N,2988258.0,2666845.0,321413.0,1345411.0,1642847.0,43451.0,133810.0,34986.0,3816.0,38802.0
IN,Indiana,2019-01-01,2019,U,Y,1339542.0,1222555.0,116987.0,693177.0,,98151.0,98151.0,41697.0,3343.0,45040.0
IN,Indiana,2019-02-01,2019,U,Y,1347875.0,1230964.0,116911.0,695613.0,,87809.0,87809.0,34391.0,3156.0,37547.0
IN,Indiana,2019-03-01,2019,U,Y,1350600.0,1233834.0,116766.0,696439.0,,96587.0,96587.0,37569.0,3227.0,40796.0
IN,Indiana,2019-04-01,2019,U,Y,1354533.0,1238536.0,115997.0,698018.0,,94483.0,94483.0,41133.0,3676.0,44809.0
IN,Indiana,2019-05-01,2019,U,Y,1354702.0,1239071.0,115631.0,696924.0,,82180.0,82180.0,35265.0,3085.0,38350.0
IN,Indiana,2019-06-01,2019,U,Y,1354126.0,1238338.0,115788.0,696655.0,,78026.0,78026.0,30850.0,2340.0,33190.0
IN,Indiana,2019-07-01,2019,U,Y,1357675.0,1241842.0,115833.0,697857.0,,86455.0,86455.0,35170.0,2761.0,37931.0
IN,Indiana,2019-08-01,2019,U,Y,1359573.0,1243511.0,116062.0,697997.0,,101819.0,101819.0,39350.0,3292.0,42642.0
IN,Indiana,2019-09-01,2019,U,Y,1363106.0,1246253.0,116853.0,698994.0,,93874.0,93874.0,35011.0,3209.0,38220.0
IN,Indiana,2019-10-01,2019,U,Y,1367736.0,1250371.0,117365.0,700461.0,,97957.0,97957.0,40094.0,3839.0,43933.0
IN,Indiana,2019-11-01,2019,U,Y,1368916.0,1250663.0,118253.0,699858.0,,72057.0,72057.0,27423.0,2502.0,29925.0
IN,Indiana,2019-12-01,2019,U,Y,1373098.0,1254606.0,118492.0,702018.0,,86490.0,86490.0,32822.0,3169.0,35991.0
IN,Indiana,2020-01-01,2020,U,Y,1377566.0,1258885.0,118681.0,702884.0,,103538.0,103538.0,40203.0,3584.0,43787.0
IN,Indiana,2020-02-01,2020,U,Y,1387931.0,1268843.0,119088.0,706248.0,,85121.0,85121.0,37147.0,3371.0,40518.0
IN,Indiana,2020-03-01,2020,U,Y,1417332.0,1297259.0,120073.0,710108.0,,76559.0,76559.0,36570.0,3858.0,40428.0
IN,Indiana,2020-04-01,2020,U,Y,1451788.0,1329602.0,122186.0,720232.0,,76583.0,76583.0,40239.0,2398.0,42637.0
IN,Indiana,2020-05-01,2020,U,Y,1482327.0,1363286.0,119041.0,730134.0,,67090.0,67090.0,35354.0,2048.0,37402.0
IN,Indiana,2020-06-01,2020,U,Y,1513958.0,1397486.0,116472.0,740575.0,,57835.0,57835.0,40707.0,2749.0,43456.0
IN,Indiana,2020-07-01,2020,U,Y,1543368.0,1428099.0,115269.0,750602.0,,49834.0,49834.0,27956.0,1783.0,29739.0
IN,Indiana,2020-08-01,2020,U,Y,1570951.0,1455589.0,115362.0,759853.0,,50137.0,50137.0,29381.0,2067.0,31448.0
IN,Indiana,2020-09-01,2020,U,Y,1593388.0,1478668.0,114720.0,765785.0,,54392.0,54392.0,33804.0,2005.0,35809.0
IN,Indiana,2020-10-01,2020,U,Y,1616483.0,1503449.0,113034.0,771474.0,,48362.0,48362.0,34263.0,2091.0,36354.0
IN,Indiana,2020-11-01,2020,U,Y,1640693.0,1528630.0,112063.0,777587.0,,33911.0,33911.0,29869.0,2242.0,32111.0
IN,Indiana,2020-12-01,2020,U,Y,1664654.0,1552932.0,111722.0,783985.0,,35749.0,35749.0,33896.0,3235.0,37131.0
IN,Indiana,2021-01-01,2021,U,Y,1682692.0,1572464.0,110228.0,788968.0,,33623.0,33623.0,24998.0,1717.0,26715.0
IN,Indiana,2021-02-01,2021,U,Y,1699074.0,1589497.0,109577.0,793612.0,,33484.0,33484.0,24431.0,1538.0,25969.0
IN,Indiana,2021-03-01,2021,U,Y,1717578.0,1608967.0,108611.0,798831.0,,34490.0,34490.0,26753.0,1629.0,28382.0
IN,Indiana,2021-04-01,2021,U,Y,1736413.0,1629044.0,107369.0,804193.0,,27556.0,27556.0,23107.0,1470.0,24577.0
IN,Indiana,2021-05-01,2021,U,Y,1753752.0,1646917.0,106835.0,810305.0,,28625.0,28625.0,21328.0,1307.0,22635.0
IN,Indiana,2021-06-01,2021,U,Y,1769583.0,1663252.0,106331.0,815479.0,,27486.0,27486.0,21040.0,1341.0,22381.0
IN,Indiana,2021-07-01,2021,U,Y,1786580.0,1680797.0,105783.0,820122.0,,25719.0,25719.0,17397.0,1085.0,18482.0
IN,Indiana,2021-08-01,2021,U,Y,1804435.0,1698768.0,105667.0,825448.0,,30650.0,30650.0,22003.0,1475.0,23478.0
IN,Indiana,2021-09-01,2021,U,Y,1819019.0,1714004.0,105015.0,829595.0,,29819.0,29819.0,19260.0,1366.0,20626.0
IN,Indiana,2021-10-01,2021,U,Y,1833226.0,1728701.0,104525.0,834534.0,,29517.0,29517.0,18975.0,1159.0,20134.0
IN,Indiana,2021-11-01,2021,U,Y,1849167.0,1745015.0,104152.0,838875.0,,20077.0,20077.0,17538.0,1248.0,18786.0
IN,Indiana,2021-12-01,2021,U,Y,1865268.0,1761139.0,104129.0,843235.0,,12967.0,12967.0,16359.0,1306.0,17665.0
IN,Indiana,2022-01-01,2022,U,Y,1879603.0,1775686.0,103917.0,846745.0,,29109.0,29109.0,21882.0,1682.0,23564.0
IN,Indiana,2022-02-01,2022,U,Y,1891119.0,1787686.0,103433.0,850239.0,,31482.0,31482.0,20357.0,1382.0,21739.0
IN,Indiana,2022-03-01,2022,U,Y,1904790.0,1802650.0,102140.0,854429.0,,26847.0,26847.0,18523.0,1080.0,19603.0
IN,Indiana,2022-04-01,2022,U,Y,1919037.0,1817629.0,101408.0,859239.0,,23639.0,23639.0,14875.0,859.0,15734.0
IN,Indiana,2022-05-01,2022,U,Y,1931829.0,1831279.0,100550.0,863669.0,,23931.0,23931.0,15060.0,768.0,15828.0
IN,Indiana,2022-06-01,2022,U,Y,1944084.0,1837475.0,106609.0,867353.0,,26599.0,26599.0,16325.0,925.0,17250.0
IN,Indiana,2022-07-01,2022,U,Y,1954908.0,1836172.0,118736.0,870155.0,,26271.0,26271.0,15338.0,722.0,16060.0
IN,Indiana,2022-08-01,2022,U,Y,1969831.0,1847718.0,122113.0,875172.0,,33221.0,33221.0,22339.0,1009.0,23348.0
IN,Indiana,2022-09-01,2022,U,Y,1981054.0,1855285.0,125769.0,878148.0,,30383.0,30383.0,20528.0,1044.0,21572.0
IN,Indiana,2022-10-01,2022,U,Y,1990371.0,1862243.0,128128.0,879503.0,,29973.0,29973.0,19595.0,1030.0,20625.0
IN,Indiana,2022-11-01,2022,U,Y,1998801.0,1868109.0,130692.0,879458.0,,15512.0,15512.0,18528.0,1059.0,19587.0
IN,Indiana,2022-12-01,2022,U,Y,2005884.0,1872954.0,132930.0,879093.0,,20901.0,20901.0,24662.0,1537.0,26199.0
IN,Indiana,2023-01-01,2023,U,Y,2025386.0,1889722.0,135664.0,885409.0,,30924.0,30924.0,27507.0,1688.0,29195.0
IN,Indiana,2023-02-01,2023,U,Y,2038189.0,1899807.0,138382.0,889654.0,,37326.0,37326.0,26169.0,1462.0,27631.0
IN,Indiana,2023-03-01,2023,U,Y,2048631.0,1911455.0,137176.0,891772.0,,34238.0,34238.0,24547.0,1163.0,25710.0
IN,Indiana,2023-04-01,2023,U,Y,2059657.0,1922745.0,136912.0,895012.0,,23621.0,23621.0,17397.0,696.0,18093.0
IN,Indiana,2023-05-01,2023,U,Y,2056226.0,1919881.0,136345.0,892607.0,,31833.0,31833.0,19394.0,998.0,20392.0
IN,Indiana,2023-06-01,2023,U,Y,2012845.0,1877444.0,135401.0,875912.0,,40759.0,40759.0,23290.0,1503.0,24793.0
IN,Indiana,2023-07-01,2023,U,Y,1978780.0,1844121.0,134659.0,863859.0,,45942.0,45942.0,24220.0,1711.0,25931.0
IN,Indiana,2023-08-01,2023,U,Y,1950151.0,1815252.0,134899.0,853145.0,,56670.0,56670.0,31493.0,2427.0,33920.0
IN,Indiana,2023-09-01,2023,U,Y,1923847.0,1788261.0,135586.0,844536.0,,60015.0,60015.0,31340.0,2343.0,33683.0
IN,Indiana,2023-10-01,2023,U,Y,1905514.0,1768949.0,136565.0,838458.0,,63576.0,63576.0,34147.0,2796.0,36943.0
IN,Indiana,2023-11-01,2023,U,Y,1881314.0,1743799.0,137515.0,829908.0,,48893.0,48893.0,32066.0,2524.0,34590.0
IN,Indiana,2023-12-01,2023,U,Y,1861409.0,1722587.0,138822.0,825412.0,,54369.0,54369.0,34417.0,2695.0,37112.0
IN,Indiana,2024-01-01,2024,U,Y,1850202.0,1710356.0,139846.0,823274.0,,76628.0,76628.0,37986.0,2908.0,40894.0
IN,Indiana,2024-02-01,2024,U,Y,1836542.0,1695952.0,140590.0,821100.0,,74238.0,74238.0,38269.0,2608.0,40877.0
IN,Indiana,2024-03-01,2024,U,Y,1833547.0,1693064.0,140483.0,826195.0,,67143.0,67143.0,33073.0,2389.0,35462.0
IN,Indiana,2024-04-01,2024,U,Y,1817412.0,1676590.0,140822.0,826397.0,,66859.0,66859.0,35092.0,2161.0,37253.0
IN,Indiana,2024-05-01,2024,U,Y,1804750.0,1663712.0,141038.0,823508.0,,64959.0,64959.0,33296.0,1877.0,35173.0
IN,Indiana,2024-06-01,2024,U,Y,1814179.0,1672142.0,142037.0,834266.0,,62214.0,62214.0,32535.0,1909.0,34444.0
IN,Indiana,2024-07-01,2024,U,Y,1790270.0,1650334.0,139936.0,820679.0,969591.0,65118.0,65118.0,32031.0,1805.0,33836.0
IN,Indiana,2024-08-01,2024,U,Y,1790825.0,1649176.0,141649.0,822946.0,967879.0,55350.0,55350.0,33755.0,1976.0,35731.0
IN,Indiana,2024-09-01,2024,U,Y,1792386.0,1650722.0,141664.0,825078.0,967308.0,58349.0,58349.0,38292.0,1967.0,40259.0
IN,Indiana,2024-10-01,2024,U,Y,1787157.0,1644667.0,142490.0,823501.0,963656.0,63386.0,63386.0,40003.0,2131.0,42134.0
IN,Indiana,2024-11-01,2024,U,Y,1783049.0,1640114.0,142935.0,822760.0,960289.0,65901.0,65901.0,30876.0,1839.0,32715.0
IN,Indiana,2024-12-01,2024,U,Y,1785338.0,1642176.0,143162.0,824962.0,960376.0,66948.0,66948.0,35042.0,2052.0,37094.0
IN,Indiana,2025-01-01,2025,U,Y,1779742.0,1637502.0,142240.0,824371.0,955371.0,64742.0,64742.0,37622.0,2038.0,39660.0
IN,Indiana,2025-02-01,2025,U,Y,1777256.0,1634823.0,142433.0,824101.0,953155.0,52143.0,52143.0,34154.0,1778.0,35932.0
IN,Indiana,2025-03-01,2025,U,Y,1781352.0,1633331.0,148021.0,827248.0,954104.0,55678.0,55678.0,35999.0,1728.0,37727.0
IN,Indiana,2025-04-01,2025,U,Y,1754412.0,1608177.0,146235.0,818046.0,936366.0,57897.0,57897.0,33499.0,1692.0,35191.0
IN,Indiana,2025-05-01,2025,U,Y,1725367.0,1580144.0,145223.0,813022.0,912345.0,56813.0,56813.0,32237.0,1611.0,33848.0
IN,Indiana,2025-06-01,2025,U,Y,1683055.0,1546043.0,137012.0,787771.0,895284.0,60414.0,60414.0,33756.0,1888.0,35644.0
IN,Indiana,2025-07-01,2025,U,Y,1656610.0,1523457.0,133153.0,776169.0,880441.0,65395.0,65395.0,37152.0,2671.0,39823.0
IN,Indiana,2025-08-01,2025,U,Y,1622884.0,1494002.0,128882.0,758517.0,864367.0,67022.0,67022.0,36464.0,2785.0,39249.0
IN,Indiana,2025-09-01,2025,U,Y,1598756.0,1472252.0,126504.0,745746.0,853010.0,68005.0,68005.0,39096.0,3340.0,42436.0
IN,Indiana,2025-10-01,2025,U,Y,1587156.0,1460721.0,126435.0,740602.0,846554.0,66623.0,66623.0,38693.0,3194.0,41887.0
IN,Indiana,2025-11-01,2025,U,Y,1557726.0,1431868.0,125858.0,726884.0,830842.0,69308.0,69308.0,30342.0,2565.0,32907.0
IN,Indiana,2025-12-01,2025,U,Y,1538217.0,1412073.0,126144.0,717082.0,821135.0,77784.0,77784.0,38494.0,2950.0,41444.0
IN,Indiana,2026-01-01,2026,U,Y,1480110.0,1356708.0,123402.0,706777.0,773333.0,72055.0,72055.0,36888.0,2844.0,39732.0
IN,Indiana,2026-02-01,2026,P,N,1438283.0,1317985.0,120298.0,683558.0,754725.0,63533.0,63533.0,44444.0,3212.0,47656.0
KS,Kansas,2019-01-01,2019,U,Y,390420.0,334248.0,56172.0,269536.0,,0.0,0.0,0.0,0.0,0.0
KS,Kansas,2019-02-01,2019,U,Y,380638.0,324594.0,56044.0,264506.0,,0.0,0.0,0.0,0.0,0.0
KS,Kansas,2019-03-01,2019,U,Y,381525.0,325130.0,56395.0,265720.0,,0.0,0.0,0.0,0.0,0.0
KS,Kansas,2019-04-01,2019,U,Y,371638.0,316462.0,55176.0,258436.0,,0.0,0.0,0.0,0.0,0.0
KS,Kansas,2019-05-01,2019,U,Y,371887.0,316672.0,55215.0,259128.0,,0.0,0.0,0.0,0.0,0.0
KS,Kansas,2019-06-01,2019,U,Y,370030.0,315096.0,54934.0,257688.0,,0.0,0.0,0.0,0.0,0.0
KS,Kansas,2019-07-01,2019,U,Y,370250.0,315102.0,55148.0,257871.0,,0.0,0.0,0.0,0.0,0.0
KS,Kansas,2019-08-01,2019,U,Y,372977.0,317370.0,55607.0,259898.0,,0.0,0.0,0.0,0.0,0.0
KS,Kansas,2019-09-01,2019,U,Y,373564.0,317470.0,56094.0,258670.0,,0.0,0.0,0.0,0.0,0.0
KS,Kansas,2019-10-01,2019,U,Y,375504.0,318223.0,57281.0,260439.0,,0.0,0.0,0.0,0.0,0.0
KS,Kansas,2019-11-01,2019,U,Y,374705.0,317167.0,57538.0,260336.0,,0.0,0.0,0.0,0.0,0.0
KS,Kansas,2019-12-01,2019,U,Y,376289.0,318232.0,58057.0,261537.0,,0.0,0.0,0.0,0.0,0.0
KS,Kansas,2020-01-01,2020,U,Y,377740.0,319185.0,58555.0,262829.0,,0.0,0.0,0.0,0.0,0.0
KS,Kansas,2020-02-01,2020,U,Y,378292.0,319127.0,59165.0,263184.0,,0.0,0.0,0.0,0.0,0.0
KS,Kansas,2020-03-01,2020,U,Y,380750.0,320482.0,60268.0,265261.0,,0.0,0.0,0.0,0.0,0.0
KS,Kansas,2020-04-01,2020,U,Y,388818.0,326691.0,62127.0,270855.0,,0.0,0.0,0.0,0.0,0.0
KS,Kansas,2020-05-01,2020,U,Y,395563.0,332420.0,63143.0,275451.0,,0.0,0.0,0.0,0.0,0.0
KS,Kansas,2020-06-01,2020,U,Y,401103.0,337580.0,63523.0,279178.0,,0.0,0.0,0.0,0.0,0.0
KS,Kansas,2020-07-01,2020,U,Y,406698.0,342993.0,63705.0,283083.0,,0.0,0.0,0.0,0.0,0.0
KS,Kansas,2020-08-01,2020,U,Y,411170.0,347215.0,63955.0,286216.0,,0.0,0.0,0.0,0.0,0.0
KS,Kansas,2020-09-01,2020,U,Y,416862.0,352431.0,64431.0,285703.0,,0.0,0.0,0.0,0.0,0.0
KS,Kansas,2020-10-01,2020,U,Y,422096.0,357068.0,65028.0,289536.0,,0.0,0.0,0.0,0.0,0.0
KS,Kansas,2020-11-01,2020,U,Y,425646.0,360312.0,65334.0,292543.0,,0.0,0.0,0.0,0.0,0.0
KS,Kansas,2020-12-01,2020,U,Y,429274.0,363522.0,65752.0,295769.0,,0.0,0.0,0.0,0.0,0.0
KS,Kansas,2021-01-01,2021,U,Y,431651.0,365543.0,66108.0,298174.0,,0.0,0.0,0.0,0.0,0.0
KS,Kansas,2021-02-01,2021,U,Y,435439.0,369027.0,66412.0,301368.0,,0.0,0.0,0.0,0.0,0.0
KS,Kansas,2021-03-01,2021,U,Y,439548.0,372983.0,66565.0,304233.0,,0.0,0.0,0.0,0.0,0.0
KS,Kansas,2021-04-01,2021,U,Y,441628.0,374943.0,66685.0,305896.0,,0.0,0.0,0.0,0.0,0.0
KS,Kansas,2021-05-01,2021,U,Y,443921.0,377229.0,66692.0,307538.0,,0.0,0.0,0.0,0.0,0.0
KS,Kansas,2021-06-01,2021,U,Y,447856.0,381020.0,66836.0,310284.0,,0.0,0.0,0.0,0.0,0.0
KS,Kansas,2021-07-01,2021,U,Y,450537.0,383534.0,67003.0,312162.0,,0.0,0.0,0.0,0.0,0.0
